Address,Plugs,latitude,longitude,powertype,power
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.397807,8.547018,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.397807,8.547018,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rennweg', 'HouseNum': '7', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CHAdeMO'],47.372531,8.539859,DC,50.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Heidi-Abel-Weg', 'HouseNum': '5', 'PostalCode': '8050', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",47.41605,8.559098,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Badenerstrasse Crown Plaza Hotel', 'HouseNum': '420', 'PostalCode': '8040', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380335,8.505962,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Badenerstrasse Crown Plaza Hotel', 'HouseNum': '420', 'PostalCode': '8040', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380335,8.505962,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Förrlibuckstrasse Atmos Park', 'Floor': '-1', 'HouseNum': '190', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.392252,8.51116,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Förrlibuckstrasse Atmos Park', 'Floor': '-1', 'HouseNum': '190', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.392252,8.51116,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Förrlibuckstrasse Atmos Park', 'Floor': '-1', 'HouseNum': '190', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.392252,8.51116,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Uraniastrasse', 'HouseNum': '3', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.374187,8.540993,DC,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380608,8.533455,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380608,8.533455,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380608,8.533455,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380608,8.533455,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.380608,8.533455,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Badenerstrasse Crown Plaza Hotel', 'HouseNum': '420', 'PostalCode': '8040', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380335,8.505962,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Badenerstrasse Crown Plaza Hotel', 'HouseNum': '420', 'PostalCode': '8040', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380335,8.505962,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Utoquai', 'HouseNum': '45', 'PostalCode': '8000', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.362994,8.547296,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Utoquai', 'HouseNum': '45', 'PostalCode': '8000', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.362994,8.547296,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Utoquai', 'HouseNum': '45', 'PostalCode': '8000', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.362992,8.547345,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schillerstrasse', 'HouseNum': '5', 'PostalCode': '8022', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.365335,8.547002,DC,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Sihlquai', 'HouseNum': '41', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.381404,8.537947,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Sihlquai', 'HouseNum': '41', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.381404,8.537947,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Sihlquai', 'HouseNum': '41', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.381404,8.537947,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Förrlibuckstrasse Atmos Park', 'Floor': '-1', 'HouseNum': '190', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.392252,8.51116,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Förrlibuckstrasse Atmos Park', 'Floor': '-1', 'HouseNum': '190', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.392252,8.51116,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Förrlibuckstrasse Atmos Park', 'Floor': '-1', 'HouseNum': '190', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.392252,8.51116,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380608,8.533455,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.380608,8.533455,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Nüschelerstrasse AMAG, Parkhaus Talgarten', 'Floor': '-1', 'HouseNum': '31', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.372292,8.535847,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Nüschelerstrasse AMAG, Parkhaus Talgarten', 'Floor': '-1', 'HouseNum': '31', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.372292,8.535847,DC,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Limmattalstrasse', 'Floor': '-1', 'HouseNum': '400', 'PostalCode': '8049', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.405522,8.480533,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Limmattalstrasse', 'Floor': '-1', 'HouseNum': '400', 'PostalCode': '8049', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.405522,8.480533,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Zollstrasse', 'Floor': '-1', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.380608,8.533455,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schiffbaustrasse', 'Floor': '0', 'HouseNum': '11', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",47.388954,8.517297,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schiffbaustrasse', 'Floor': '0', 'HouseNum': '11', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 1 Connector (Cable Attached)', 'Type 2 Connector (Cable Attached)']",47.388954,8.517297,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Beethovenstrasse', 'HouseNum': '35', 'PostalCode': '8002', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.367509,8.535571,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Beethovenstrasse', 'HouseNum': '35', 'PostalCode': '8002', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.367509,8.535571,DC,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rämistrasse', 'Floor': '-3', 'HouseNum': '22A', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.369084,8.547989,DC,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Lindenbachstrasse', 'Floor': '-2', 'HouseNum': '1', 'PostalCode': '8006', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.386513,8.53942,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Lindenbachstrasse', 'Floor': '-2', 'HouseNum': '1', 'PostalCode': '8006', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.386513,8.53942,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Europaallee', 'Floor': '-1', 'HouseNum': '23', 'PostalCode': '8004', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.378593,8.533151,DC,44.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Vulkanstrasse', 'Floor': '0', 'HouseNum': '130', 'PostalCode': '8048', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.394893,8.478702,DC,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Vulkanstrasse', 'Floor': '0', 'HouseNum': '130', 'PostalCode': '8048', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.394893,8.478702,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Vulkanstrasse', 'Floor': '0', 'HouseNum': '130', 'PostalCode': '8048', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.394893,8.478702,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schiffbaustrasse', 'HouseNum': '7', 'PostalCode': '8005', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.388496,8.518263,DC,66.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Vulkanstrasse', 'Floor': '0', 'HouseNum': '130', 'PostalCode': '8048', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.394893,8.478702,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Vulkanstrasse', 'Floor': '0', 'HouseNum': '130', 'PostalCode': '8048', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.394893,8.478702,AC_1_PHASE,3.7
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Neumühlequai 6', 'PostalCode': '8001', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.377574,8.543377,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Neumühlequai 6', 'PostalCode': '8001', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.377565,8.543459,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Neumühlequai 6', 'PostalCode': '8001', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.37758,8.543418,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Neumühlequai 6', 'PostalCode': '8001', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.377548,8.543489,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Schaufelbergstrasse 28+30', 'PostalCode': '8055', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.371518,8.501861,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Schaufelbergstrasse 28+30', 'PostalCode': '8055', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.371518,8.501861,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Schaufelbergstrasse 28+30', 'PostalCode': '8055', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.371523,8.501789,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Schafelbergstrasse 28+30', 'PostalCode': '8055', 'HouseNum': '', 'Floor': None, 'Region': None, 'TimeZone': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.371523,8.501789,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8004', 'Street': 'Sihlfeldstrasse 125', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.378134,8.516012,DC,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8004', 'Street': 'Kochstrasse 10', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.378011,8.51559,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8004', 'Street': 'Kochstrasse 10', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.378011,8.51559,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8004', 'Street': 'Kochstrasse 10', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.378011,8.51559,AC_3_PHASE,11.0
